"activities" "subject" "tBodyAcc-mean()-X" "tBodyAcc-mean()-X.1" "tBodyAcc-mean()-X.2" "tBodyAcc-mean()-X.3" "tBodyAcc-mean()-X.4" "tBodyAcc-mean()-X.5" "tBodyAcc-mean()-X.6" "tBodyAcc-mean()-X.7" "tBodyAcc-mean()-X.8" "tBodyAcc-mean()-X.9" "tBodyAcc-mean()-X.10" "tBodyAcc-mean()-X.11" "tBodyAcc-mean()-X.12" "tBodyAcc-mean()-X.13" "tBodyAcc-mean()-X.14" "tBodyAcc-mean()-X.15" "tBodyAcc-mean()-X.16" "tBodyAcc-mean()-X.17" "tBodyAcc-mean()-X.18" "tBodyAcc-mean()-X.19" "tBodyAcc-mean()-X.20" "tBodyAcc-mean()-X.21" "tBodyAcc-mean()-X.22" "tBodyAcc-mean()-X.23" "tBodyAcc-mean()-X.24" "tBodyAcc-mean()-X.25" "tBodyAcc-mean()-X.26" "tBodyAcc-mean()-X.27" "tBodyAcc-mean()-X.28" "tBodyAcc-mean()-X.29" "tBodyAcc-mean()-X.30" "tBodyAcc-mean()-X.31" "tBodyAcc-mean()-X.32" "tBodyAcc-mean()-X.33" "tBodyAcc-mean()-X.34" "tBodyAcc-mean()-X.35" "tBodyAcc-mean()-X.36" "tBodyAcc-mean()-X.37" "tBodyAcc-mean()-X.38" "tBodyAcc-mean()-X.39" "tBodyAcc-mean()-X.40" "tBodyAcc-mean()-X.41" "tBodyAcc-mean()-X.42" "tBodyAcc-mean()-X.43" "tBodyAcc-mean()-X.44" "tBodyAcc-mean()-X.45" "tBodyAcc-mean()-X.46" "tBodyAcc-mean()-X.47" "tBodyAcc-mean()-X.48" "tBodyAcc-mean()-X.49" "tBodyAcc-mean()-X.50" "tBodyAcc-mean()-X.51" "tBodyAcc-mean()-X.52" "tBodyAcc-mean()-X.53" "tBodyAcc-mean()-X.54" "tBodyAcc-mean()-X.55" "tBodyAcc-mean()-X.56" "tBodyAcc-mean()-X.57" "tBodyAcc-mean()-X.58" "tBodyAcc-mean()-X.59" "tBodyAcc-mean()-X.60" "tBodyAcc-mean()-X.61" "tBodyAcc-mean()-X.62" "tBodyAcc-mean()-X.63" "tBodyAcc-mean()-X.64" "tBodyAcc-mean()-X.65" "tBodyAcc-mean()-X.66" "tBodyAcc-mean()-X.67" "tBodyAcc-mean()-X.68" "tBodyAcc-mean()-X.69" "tBodyAcc-mean()-X.70" "tBodyAcc-mean()-X.71" "tBodyAcc-mean()-X.72" "tBodyAcc-mean()-X.73" "tBodyAcc-mean()-X.74" "tBodyAcc-mean()-X.75" "tBodyAcc-mean()-X.76" "tBodyAcc-mean()-X.77" "tBodyAcc-mean()-X.78"
"WALKING_UPSTAIRS" 17 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333 0.252604768583333
"WALKING_UPSTAIRS" 18 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552 0.265401201896552
"WALKING_UPSTAIRS" 19 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925 0.242118808925
"WALKING_UPSTAIRS" 20 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863 0.252098317156863
"WALKING_UPSTAIRS" 21 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851 0.265194544680851
"WALKING_UPSTAIRS" 22 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667 0.248391534566667
"WALKING_UPSTAIRS" 23 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373 0.249995171031373
"WALKING_UPSTAIRS" 24 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661 0.269881106779661
"WALKING_UPSTAIRS" 25 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615 0.277995411384615
"WALKING_UPSTAIRS" 26 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455 0.272691394545455
"WALKING_UPSTAIRS" 27 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569 0.265770253921569
"WALKING_UPSTAIRS" 28 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706 0.262005841764706
"WALKING_UPSTAIRS" 29 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551 0.265423066877551
"WALKING_UPSTAIRS" 30 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538 0.271415642261538
"WALKING_DOWNSTAIRS" 1 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163 0.289188320408163
"WALKING_DOWNSTAIRS" 2 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383 0.27761534806383
"WALKING_DOWNSTAIRS" 3 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878 0.292423484693878
"WALKING_DOWNSTAIRS" 4 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556 0.279965329555556
"WALKING_DOWNSTAIRS" 5 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766 0.29354392712766
